,Point.Forecast,Lo.80,Hi.80,Lo.95,Hi.95,,,Lo.80,Hi.80,Lo.95,Hi.95
41532,2217.530197,-479.2707353,4914.331129,-1906.870914,6341.931308,,,,,,
41533,2217.530197,-483.1993536,4918.259748,-1912.879217,6347.939611,,,,,,
41534,2217.530197,-487.1222655,4922.18266,-1918.878793,6353.939187,,,,,,
41535,2217.530197,-491.0394957,4926.09989,-1924.86968,6359.930074,,,,,,
41536,2217.530197,-494.9510689,4930.011463,-1930.851915,6365.912309,,,,,,
41537,2217.530197,-498.8570094,4933.917403,-1936.825535,6371.885929,,,,,,
41538,2217.530197,-502.7573416,4937.817736,-1942.790579,6377.850973,,,,,,
41539,2217.530197,-506.6520895,4941.712484,-1948.747082,6383.807476,,,,,,
41540,2217.530197,-510.541277,4945.601671,-1954.695081,6389.755475,,,,,,
41541,2217.530197,-514.4249279,4949.485322,-1960.634612,6395.695006,,,,,,
41542,2217.530197,-518.3030658,4953.36346,-1966.565712,6401.626106,,,,,,
41543,2217.530197,-522.1757141,4957.236108,-1972.488417,6407.548811,,,,,,
41544,2217.530197,-526.042896,4961.10329,-1978.402761,6413.463155,,,,,,
41545,2217.530197,-529.9046346,4964.965029,-1984.308781,6419.369175,,,,,,
41546,2217.530197,-533.7609529,4968.821347,-1990.20651,6425.266905,,,,,,
41547,2217.530197,-537.6118735,4972.672268,-1996.095985,6431.156379,,,,,,
41548,2217.530197,-541.4574192,4976.517813,-2001.97724,6437.037634,,,,,,
41549,2217.530197,-545.2976123,4980.358006,-2007.850308,6442.910702,,,,,,
41550,2217.530197,-549.1324751,4984.192869,-2013.715225,6448.775619,,,,,,
41551,2217.530197,-552.9620297,4988.022424,-2019.572023,6454.632417,,,,,,
41552,2217.530197,-556.7862982,4991.846692,-2025.420737,6460.481131,,,,,,
41553,2217.530197,-560.6053024,4995.665696,-2031.2614,6466.321794,,,,,,
41554,2217.530197,-564.4190639,4999.479458,-2037.094045,6472.154439,,,,,,
41555,2217.530197,-568.2276044,5003.287998,-2042.918705,6477.979099,,,,,,
41556,2217.530197,-572.030945,5007.091339,-2048.735413,6483.795807,,,,,,
41557,2217.530197,-575.8291072,5010.889501,-2054.5442,6489.604595,,,,,,
41558,2217.530197,-579.622112,5014.682506,-2060.345101,6495.405495,,,,,,
41559,2217.530197,-583.4099804,5018.470374,-2066.138145,6501.19854,,,,,,
41560,2217.530197,-587.1927331,5022.253127,-2071.923367,6506.983761,,,,,,
41561,2217.530197,-590.9703909,5026.030785,-2077.700795,6512.76119,,,,,,
41562,2217.530197,-594.7429742,5029.803368,-2083.470464,6518.530858,,,,,,
41563,2217.530197,-598.5105035,5033.570898,-2089.232403,6524.292797,,,,,,
41564,2217.530197,-602.272999,5037.333393,-2094.986643,6530.047037,,,,,,
41565,2217.530197,-606.0304809,5041.090875,-2100.733216,6535.79361,,,,,,
41566,2217.530197,-609.7829691,5044.843363,-2106.472151,6541.532545,,,,,,
41567,2217.530197,-613.5304834,5048.590878,-2112.20348,6547.263874,,,,,,
41568,2217.530197,-617.2730437,5052.333438,-2117.927232,6552.987626,,,,,,
41569,2217.530197,-621.0106695,5056.071064,-2123.643437,6558.703831,,,,,,
41570,2217.530197,-624.7433803,5059.803774,-2129.352126,6564.41252,,,,,,
41571,2217.530197,-628.4711954,5063.53159,-2135.053327,6570.113721,,,,,,
41572,2217.530197,-632.1941341,5067.254528,-2140.74707,6575.807464,,,,,,
41573,2217.530197,-635.9122153,5070.972609,-2146.433385,6581.493779,,,,,,
41574,2217.530197,-639.6254582,5074.685852,-2152.1123,6587.172694,,,,,,
41575,2217.530197,-643.3338814,5078.394276,-2157.783844,6592.844238,,,,,,
41576,2217.530197,-647.0375038,5082.097898,-2163.448045,6598.508439,,,,,,
41577,2217.530197,-650.736344,5085.796738,-2169.104933,6604.165327,,,,,,
41578,2217.530197,-654.4304203,5089.490814,-2174.754535,6609.814929,,,,,,
41579,2217.530197,-658.1197512,5093.180145,-2180.39688,6615.457274,,,,,,
41580,2217.530197,-661.804355,5096.864749,-2186.031995,6621.092389,,,,,,
41581,2217.530197,-665.4842496,5100.544644,-2191.659908,6626.720302,,,,,,
41582,2217.530197,-669.1594532,5104.219847,-2197.280647,6632.341041,,,,,,
41583,2217.530197,-672.8299837,5107.890378,-2202.894239,6637.954633,,,,,,
41584,2217.530197,-676.4958588,5111.556253,-2208.500711,6643.561105,,,,,,
41585,2217.530197,-680.1570962,5115.21749,-2214.100091,6649.160485,,,,,,
41586,2217.530197,-683.8137134,5118.874107,-2219.692404,6654.752798,,,,,,
41587,2217.530197,-687.4657279,5122.526122,-2225.277678,6660.338072,,,,,,
41588,2217.530197,-691.1131571,5126.173551,-2230.85594,6665.916334,,,,,,
41589,2217.530197,-694.7560181,5129.816412,-2236.427215,6671.487609,,,,,,
41590,2217.530197,-698.3943281,5133.454722,-2241.99153,6677.051924,,,,,,
41591,2217.530197,-702.028104,5137.088498,-2247.548911,6682.609305,,,,,,
41592,2217.530197,-705.6573629,5140.717757,-2253.099383,6688.159777,,,,,,
41593,2217.530197,-709.2821215,5144.342516,-2258.642973,6693.703367,,,,,,
41594,2217.530197,-712.9023965,5147.962791,-2264.179706,6699.2401,,,,,,
41595,2217.530197,-716.5182046,5151.578599,-2269.709607,6704.770001,,,,,,
41596,2217.530197,-720.1295621,5155.189956,-2275.232702,6710.293096,,,,,,
41597,2217.530197,-723.7364855,5158.79688,-2280.749015,6715.809409,,,,,,
41598,2217.530197,-727.3389911,5162.399385,-2286.258572,6721.318966,,,,,,
41599,2217.530197,-730.937095,5165.997489,-2291.761397,6726.821791,,,,,,
41600,2217.530197,-734.5308135,5169.591208,-2297.257515,6732.317909,,,,,,
41601,2217.530197,-738.1201624,5173.180556,-2302.746951,6737.807345,,,,,,
41602,2217.530197,-741.7051577,5176.765552,-2308.229728,6743.290122,,,,,,
41603,2217.530197,-745.2858151,5180.346209,-2313.705871,6748.766265,,,,,,
41604,2217.530197,-748.8621504,5183.922545,-2319.175404,6754.235798,,,,,,
41605,2217.530197,-752.4341793,5187.494573,-2324.63835,6759.698744,,,,,,
41606,2217.530197,-756.0019171,5191.062311,-2330.094735,6765.155129,,,,,,
41607,2217.530197,-759.5653794,5194.625773,-2335.54458,6770.604974,,,,,,
41608,2217.530197,-763.1245815,5198.184976,-2340.98791,6776.048304,,,,,,
41609,2217.530197,-766.6795386,5201.739933,-2346.424747,6781.485141,,,,,,
41610,2217.530197,-770.2302658,5205.29066,-2351.855116,6786.91551,,,,,,
41611,2217.530197,-773.7767783,5208.837172,-2357.279039,6792.339433,,,,,,
41612,2217.530197,-777.319091,5212.379485,-2362.696539,6797.756933,,,,,,
41613,2217.530197,-780.8572188,5215.917613,-2368.107638,6803.168032,,,,,,
41614,2217.530197,-784.3911765,5219.451571,-2373.51236,6808.572754,,,,,,
41615,2217.530197,-787.9209788,5222.981373,-2378.910727,6813.971121,,,,,,
41616,2217.530197,-791.4466403,5226.507034,-2384.302761,6819.363155,,,,,,
41617,2217.530197,-794.9681756,5230.02857,-2389.688484,6824.748878,,,,,,
41618,2217.530197,-798.4855991,5233.545993,-2395.067919,6830.128313,,,,,,
41619,2217.530197,-801.9989252,5237.059319,-2400.441088,6835.501482,,,,,,
41620,2217.530197,-805.5081681,5240.568562,-2405.808012,6840.868406,,,,,,
41621,2217.530197,-809.0133421,5244.073736,-2411.168713,6846.229107,,,,,,
41622,2217.530197,-812.5144614,5247.574855,-2416.523213,6851.583607,,,,,,
41623,2217.530197,-816.0115398,5251.071934,-2421.871533,6856.931927,,,,,,
41624,2217.530197,-819.5045915,5254.564986,-2427.213694,6862.274088,,,,,,
41625,2217.530197,-822.9936302,5258.054024,-2432.549718,6867.610112,,,,,,
41626,2217.530197,-826.4786698,5261.539064,-2437.879627,6872.940021,,,,,,
41627,2217.530197,-829.959724,5265.020118,-2443.203439,6878.263834,,,,,,
41628,2217.530197,-833.4368064,5268.4972,-2448.521178,6883.581572,,,,,,
41629,2217.530197,-836.9099306,5271.970325,-2453.832863,6888.893257,,,,,,
41630,2217.530197,-840.3791101,5275.439504,-2459.138515,6894.19891,,,,,,
41631,2217.530197,-843.8443583,5278.904752,-2464.438155,6899.498549,,,,,,
41632,2217.530197,-847.3056886,5282.366083,-2469.731803,6904.792197,,,,,,
41633,2217.530197,-850.7631141,5285.823508,-2475.019479,6910.079873,,,,,,
41634,2217.530197,-854.2166481,5289.277042,-2480.301203,6915.361598,,,,,,
41635,2217.530197,-857.6663036,5292.726698,-2485.576996,6920.63739,,,,,,
41636,2217.530197,-861.1120938,5296.172488,-2490.846878,6925.907272,,,,,,
41637,2217.530197,-864.5540316,5299.614426,-2496.110867,6931.171261,,,,,,
41638,2217.530197,-867.9921299,5303.052524,-2501.368985,6936.429379,,,,,,
41639,2217.530197,-871.4264014,5306.486795,-2506.62125,6941.681644,,,,,,
41640,2217.530197,-874.856859,5309.917253,-2511.867682,6946.928076,,,,,,
41641,2217.530197,-878.2835154,5313.343909,-2517.108301,6952.168695,,,,,,
41642,2217.530197,-881.706383,5316.766777,-2522.343125,6957.403519,,,,,,
41643,2217.530197,-885.1254746,5320.185869,-2527.572174,6962.632568,,,,,,
41644,2217.530197,-888.5408025,5323.601197,-2532.795468,6967.855862,,,,,,
41645,2217.530197,-891.9523791,5327.012773,-2538.013024,6973.073418,,,,,,
41646,2217.530197,-895.3602168,5330.420611,-2543.224862,6978.285256,,,,,,
41647,2217.530197,-898.7643279,5333.824722,-2548.431001,6983.491395,,,,,,
41648,2217.530197,-902.1647245,5337.225119,-2553.631458,6988.691852,,,,,,
41649,2217.530197,-905.5614188,5340.621813,-2558.826254,6993.886648,,,,,,
41650,2217.530197,-908.9544228,5344.014817,-2564.015406,6999.0758,,,,,,
41651,2217.530197,-912.3437486,5347.404143,-2569.198932,7004.259326,,,,,,
41652,2217.530197,-915.7294081,5350.789802,-2574.376852,7009.437246,,,,,,
41653,2217.530197,-919.1114131,5354.171807,-2579.549182,7014.609576,,,,,,
41654,2217.530197,-922.4897755,5357.55017,-2584.715941,7019.776335,,,,,,
41655,2217.530197,-925.864507,5360.924901,-2589.877148,7024.937542,,,,,,
41656,2217.530197,-929.2356192,5364.296013,-2595.032819,7030.093213,,,,,,
41657,2217.530197,-932.6031239,5367.663518,-2600.182973,7035.243367,,,,,,
41658,2217.530197,-935.9670326,5371.027427,-2605.327627,7040.388022,,,,,,
41659,2217.530197,-939.3273567,5374.387751,-2610.4668,7045.527194,,,,,,
41660,2217.530197,-942.6841077,5377.744502,-2615.600507,7050.660901,,,,,,
41661,2217.530197,-946.037297,5381.097691,-2620.728768,7055.789162,,,,,,
41662,2217.530197,-949.3869359,5384.44733,-2625.851598,7060.911993,,,,,,
41663,2217.530197,-952.7330356,5387.79343,-2630.969016,7066.02941,,,,,,
41664,2217.530197,-956.0756073,5391.136001,-2636.081039,7071.141433,,,,,,
41665,2217.530197,-959.4146622,5394.475056,-2641.187682,7076.248077,,,,,,
41666,2217.530197,-962.7502114,5397.810605,-2646.288965,7081.349359,,,,,,
41667,2217.530197,-966.0822658,5401.14266,-2651.384902,7086.445296,,,,,,
41668,2217.530197,-969.4108365,5404.471231,-2656.475512,7091.535906,,,,,,
41669,2217.530197,-972.7359342,5407.796328,-2661.56081,7096.621204,,,,,,
41670,2217.530197,-976.05757,5411.117964,-2666.640813,7101.701207,,,,,,
41671,2217.530197,-979.3757545,5414.436149,-2671.715539,7106.775933,,,,,,
41672,2217.530197,-982.6904985,5417.750893,-2676.785002,7111.845396,,,,,,
41673,2217.530197,-986.0018128,5421.062207,-2681.84922,7116.909614,,,,,,
41674,2217.530197,-989.3097078,5424.370102,-2686.908209,7121.968603,,,,,,
41675,2217.530197,-992.6141942,5427.674588,-2691.961985,7127.022379,,,,,,
41676,2217.530197,-995.9152825,5430.975677,-2697.010564,7132.070958,,,,,,
41677,2217.530197,-999.2129831,5434.273377,-2702.053962,7137.114356,,,,,,
41678,2217.530197,-1002.507307,5437.567701,-2707.092195,7142.152589,,,,,,
41679,2217.530197,-1005.798263,5440.858657,-2712.125278,7147.185673,,,,,,
41680,2217.530197,-1009.085863,5444.146257,-2717.153229,7152.213623,,,,,,
41681,2217.530197,-1012.370117,5447.430511,-2722.176061,7157.236455,,,,,,
41682,2217.530197,-1015.651034,5450.711428,-2727.193792,7162.254186,,,,,,
41683,2217.530197,-1018.928626,5453.98902,-2732.206435,7167.266829,,,,,,
41684,2217.530197,-1022.202901,5457.263295,-2737.214008,7172.274402,,,,,,
41685,2217.530197,-1025.473871,5460.534265,-2742.216524,7177.276918,,,,,,
41686,2217.530197,-1028.741545,5463.801939,-2747.214,7182.274394,,,,,,
41687,2217.530197,-1032.005933,5467.066327,-2752.206451,7187.266845,,,,,,
41688,2217.530197,-1035.267045,5470.327439,-2757.193891,7192.254285,,,,,,
41689,2217.530197,-1038.524891,5473.585285,-2762.176337,7197.236731,,,,,,
41690,2217.530197,-1041.77948,5476.839874,-2767.153802,7202.214196,,,,,,
41691,2217.530197,-1045.030823,5480.091217,-2772.126301,7207.186695,,,,,,
41692,2217.530197,-1048.278929,5483.339323,-2777.093851,7212.154245,,,,,,
41693,2217.530197,-1051.523808,5486.584202,-2782.056464,7217.116858,,,,,,
41694,2217.530197,-1054.765468,5489.825863,-2787.014157,7222.074551,,,,,,
41695,2217.530197,-1058.003921,5493.064315,-2791.966943,7227.027337,,,,,,
41696,2217.530197,-1061.239175,5496.299569,-2796.914837,7231.975231,,,,,,
41697,2217.530197,-1064.47124,5499.531634,-2801.857854,7236.918248,,,,,,
41698,2217.530197,-1067.700125,5502.76052,-2806.796007,7241.856401,,,,,,
41699,2217.530197,-1070.92584,5505.986234,-2811.729312,7246.789707,,,,,,
41700,2217.530197,-1074.148394,5509.208788,-2816.657783,7251.718177,,,,,,
41701,2217.530197,-1077.367796,5512.42819,-2821.581433,7256.641827,,,,,,
41702,2217.530197,-1080.584055,5515.644449,-2826.500278,7261.560672,,,,,,
41703,2217.530197,-1083.797181,5518.857575,-2831.41433,7266.474724,,,,,,
41704,2217.530197,-1087.007183,5522.067577,-2836.323604,7271.383998,,,,,,
41705,2217.530197,-1090.21407,5525.274464,-2841.228114,7276.288508,,,,,,
41706,2217.530197,-1093.41785,5528.478244,-2846.127873,7281.188267,,,,,,
41707,2217.530197,-1096.618534,5531.678928,-2851.022896,7286.08329,,,,,,
41708,2217.530197,-1099.816129,5534.876523,-2855.913196,7290.97359,,,,,,
41709,2217.530197,-1103.010645,5538.071039,-2860.798787,7295.859181,,,,,,
41710,2217.530197,-1106.202091,5541.262485,-2865.679682,7300.740076,,,,,,
41711,2217.530197,-1109.390475,5544.450869,-2870.555895,7305.616289,,,,,,
41712,2217.530197,-1112.575807,5547.636201,-2875.427439,7310.487833,,,,,,
41713,2217.530197,-1115.758094,5550.818488,-2880.294328,7315.354722,,,,,,
41714,2217.530197,-1118.937347,5553.997741,-2885.156575,7320.216969,,,,,,
41715,2217.530197,-1122.113572,5557.173967,-2890.014193,7325.074587,,,,,,
41716,2217.530197,-1125.28678,5560.347174,-2894.867196,7329.92759,,,,,,
41717,2217.530197,-1128.456979,5563.517373,-2899.715596,7334.77599,,,,,,
41718,2217.530197,-1131.624177,5566.684571,-2904.559407,7339.619801,,,,,,
41719,2217.530197,-1134.788382,5569.848776,-2909.398642,7344.459036,,,,,,
41720,2217.530197,-1137.949604,5573.009998,-2914.233313,7349.293707,,,,,,
41721,2217.530197,-1141.10785,5576.168244,-2919.063434,7354.123828,,,,,,
41722,2217.530197,-1144.263129,5579.323523,-2923.889017,7358.949411,,,,,,
41723,2217.530197,-1147.41545,5582.475844,-2928.710075,7363.770469,,,,,,
41724,2217.530197,-1150.56482,5585.625214,-2933.526621,7368.587015,,,,,,
41725,2217.530197,-1153.711248,5588.771642,-2938.338668,7373.399062,,,,,,
41726,2217.530197,-1156.854742,5591.915136,-2943.146227,7378.206621,,,,,,
41727,2217.530197,-1159.995311,5595.055705,-2947.949312,7383.009706,,,,,,
41728,2217.530197,-1163.132962,5598.193356,-2952.747936,7387.80833,,,,,,
41729,2217.530197,-1166.267703,5601.328097,-2957.542109,7392.602503,,,,,,
41730,2217.530197,-1169.399544,5604.459938,-2962.331845,7397.392239,,,,,,
41731,2217.530197,-1172.528491,5607.588885,-2967.117157,7402.177551,,,,,,
41732,2217.530197,-1175.654552,5610.714946,-2971.898056,7406.95845,,,,,,
41733,2217.530197,-1178.777737,5613.838131,-2976.674554,7411.734948,,,,,,
41734,2217.530197,-1181.898052,5616.958446,-2981.446664,7416.507058,,,,,,
41735,2217.530197,-1185.015505,5620.075899,-2986.214398,7421.274792,,,,,,
41736,2217.530197,-1188.130105,5623.190499,-2990.977767,7426.038161,,,,,,
41737,2217.530197,-1191.241859,5626.302253,-2995.736784,7430.797178,,,,,,
41738,2217.530197,-1194.350775,5629.411169,-3000.491461,7435.551855,,,,,,
41739,2217.530197,-1197.456861,5632.517255,-3005.241809,7440.302203,,,,,,
41740,2217.530197,-1200.560124,5635.620518,-3009.98784,7445.048234,,,,,,
41741,2217.530197,-1203.660572,5638.720966,-3014.729567,7449.789961,,,,,,
41742,2217.530197,-1206.758213,5641.818607,-3019.467,7454.527394,,,,,,
41743,2217.530197,-1209.853055,5644.913449,-3024.200152,7459.260546,,,,,,
41744,2217.530197,-1212.945104,5648.005498,-3028.929033,7463.989427,,,,,,
41745,2217.530197,-1216.034369,5651.094763,-3033.653656,7468.71405,,,,,,
41746,2217.530197,-1219.120857,5654.181251,-3038.374032,7473.434426,,,,,,
41747,2217.530197,-1222.204575,5657.264969,-3043.090172,7478.150566,,,,,,
41748,2217.530197,-1225.285531,5660.345926,-3047.802088,7482.862482,,,,,,
41749,2217.530197,-1228.363733,5663.424127,-3052.509791,7487.570185,,,,,,
41750,2217.530197,-1231.439187,5666.499582,-3057.213293,7492.273687,,,,,,
41751,2217.530197,-1234.511902,5669.572296,-3061.912604,7496.972998,,,,,,
41752,2217.530197,-1237.581884,5672.642278,-3066.607736,7501.66813,,,,,,
41753,2217.530197,-1240.64914,5675.709534,-3071.2987,7506.359094,,,,,,
41754,2217.530197,-1243.713678,5678.774072,-3075.985507,7511.045901,,,,,,
41755,2217.530197,-1246.775506,5681.8359,-3080.668168,7515.728562,,,,,,
41756,2217.530197,-1249.834629,5684.895023,-3085.346694,7520.407088,,,,,,
41757,2217.530197,-1252.891056,5687.951451,-3090.021095,7525.08149,,,,,,
41758,2217.530197,-1255.944794,5691.005188,-3094.691384,7529.751778,,,,,,
41759,2217.530197,-1258.995849,5694.056243,-3099.357571,7534.417965,,,,,,
41760,2217.530197,-1262.044229,5697.104623,-3104.019665,7539.080059,,,,,,
41761,2217.530197,-1265.089941,5700.150335,-3108.677679,7543.738074,,,,,,
41762,2217.530197,-1268.132991,5703.193386,-3113.331623,7548.392017,,,,,,
41763,2217.530197,-1271.173388,5706.233782,-3117.981508,7553.041902,,,,,,
41764,2217.530197,-1274.211136,5709.27153,-3122.627344,7557.687738,,,,,,
41765,2217.530197,-1277.246244,5712.306639,-3127.269141,7562.329535,,,,,,
41766,2217.530197,-1280.278719,5715.339113,-3131.906911,7566.967305,,,,,,
41767,2217.530197,-1283.308567,5718.368961,-3136.540663,7571.601057,,,,,,
41768,2217.530197,-1286.335795,5721.396189,-3141.170409,7576.230803,,,,,,
41769,2217.530197,-1289.360409,5724.420803,-3145.796158,7580.856552,,,,,,
41770,2217.530197,-1292.382418,5727.442812,-3150.41792,7585.478314,,,,,,
41771,2217.530197,-1295.401826,5730.46222,-3155.035707,7590.096101,,,,,,
41772,2217.530197,-1298.418642,5733.479036,-3159.649529,7594.709923,,,,,,
41773,2217.530197,-1301.432871,5736.493265,-3164.259394,7599.319789,,,,,,
41774,2217.530197,-1304.444521,5739.504915,-3168.865315,7603.925709,,,,,,
41775,2217.530197,-1307.453597,5742.513991,-3173.4673,7608.527695,,,,,,
41776,2217.530197,-1310.460107,5745.520501,-3178.065361,7613.125755,,,,,,
41777,2217.530197,-1313.464057,5748.524451,-3182.659506,7617.7199,,,,,,
41778,2217.530197,-1316.465454,5751.525848,-3187.249746,7622.31014,,,,,,
41779,2217.530197,-1319.464304,5754.524698,-3191.836091,7626.896485,,,,,,
41780,2217.530197,-1322.460613,5757.521007,-3196.418551,7631.478945,,,,,,
41781,2217.530197,-1325.454389,5760.514783,-3200.997135,7636.057529,,,,,,
41782,2217.530197,-1328.445636,5763.50603,-3205.571854,7640.632248,,,,,,
41783,2217.530197,-1331.434363,5766.494757,-3210.142717,7645.203111,,,,,,
41784,2217.530197,-1334.420575,5769.480969,-3214.709734,7649.770128,,,,,,
41785,2217.530197,-1337.404278,5772.464672,-3219.272914,7654.333308,,,,,,
41786,2217.530197,-1340.385479,5775.445873,-3223.832268,7658.892662,,,,,,
41787,2217.530197,-1343.364185,5778.424579,-3228.387805,7663.448199,,,,,,
41788,2217.530197,-1346.3404,5781.400794,-3232.939534,7667.999928,,,,,,
41789,2217.530197,-1349.314133,5784.374527,-3237.487465,7672.547859,,,,,,
41790,2217.530197,-1352.285388,5787.345782,-3242.031608,7677.092002,,,,,,
41791,2217.530197,-1355.254172,5790.314566,-3246.571971,7681.632365,,,,,,
41792,2217.530197,-1358.220491,5793.280885,-3251.108565,7686.168959,,,,,,
41793,2217.530197,-1361.184352,5796.244746,-3255.641398,7690.701793,,,,,,
41794,2217.530197,-1364.14576,5799.206154,-3260.170481,7695.230875,,,,,,
41795,2217.530197,-1367.104721,5802.165115,-3264.695822,7699.756216,,,,,,
41796,2217.530197,-1370.061242,5805.121636,-3269.217431,7704.277825,,,,,,
41797,2217.530197,-1373.015329,5808.075723,-3273.735316,7708.79571,,,,,,
41798,2217.530197,-1375.966987,5811.027381,-3278.249487,7713.309882,,,,,,
41799,2217.530197,-1378.916222,5813.976616,-3282.759954,7717.820348,,,,,,
41800,2217.530197,-1381.863041,5816.923435,-3287.266725,7722.327119,,,,,,
