,Point.Forecast,Lo.90,Hi.90,Lo.95,Hi.95
41588,2217.530197,-1515.673132,5950.733526,-2230.85594,6665.916334
41589,2217.530197,-1520.348693,5955.409087,-2236.427215,6671.487609
41590,2217.530197,-1525.018414,5960.078808,-2241.99153,6677.051924
41591,2217.530197,-1529.682315,5964.742709,-2247.548911,6682.609305
41592,2217.530197,-1534.340418,5969.400812,-2253.099383,6688.159777
41593,2217.530197,-1538.992745,5974.053139,-2258.642973,6693.703367
41594,2217.530197,-1543.639318,5978.699712,-2264.179706,6699.2401
41595,2217.530197,-1548.280157,5983.340551,-2269.709607,6704.770001
41596,2217.530197,-1552.915284,5987.975678,-2275.232702,6710.293096
41597,2217.530197,-1557.54472,5992.605115,-2280.749015,6715.809409
41598,2217.530197,-1562.168486,5997.22888,-2286.258572,6721.318966
41599,2217.530197,-1566.786603,6001.846997,-2291.761397,6726.821791
41600,2217.530197,-1571.39909,6006.459485,-2297.257515,6732.317909
41601,2217.530197,-1576.00597,6011.066364,-2302.746951,6737.807345
41602,2217.530197,-1580.607262,6015.667656,-2308.229728,6743.290122
41603,2217.530197,-1585.202986,6020.26338,-2313.705871,6748.766265
41604,2217.530197,-1589.793162,6024.853556,-2319.175404,6754.235798
41605,2217.530197,-1594.377812,6029.438206,-2324.63835,6759.698744
41606,2217.530197,-1598.956954,6034.017348,-2330.094735,6765.155129
41607,2217.530197,-1603.530608,6038.591002,-2335.54458,6770.604974
41608,2217.530197,-1608.098794,6043.159188,-2340.98791,6776.048304
41609,2217.530197,-1612.661532,6047.721926,-2346.424747,6781.485141
41610,2217.530197,-1617.218841,6052.279236,-2351.855116,6786.91551
41611,2217.530197,-1621.770741,6056.831135,-2357.279039,6792.339433
41612,2217.530197,-1626.31725,6061.377644,-2362.696539,6797.756933
41613,2217.530197,-1630.858388,6065.918782,-2368.107638,6803.168032
41614,2217.530197,-1635.394174,6070.454568,-2373.51236,6808.572754
41615,2217.530197,-1639.924626,6074.98502,-2378.910727,6813.971121
41616,2217.530197,-1644.449763,6079.510157,-2384.302761,6819.363155
41617,2217.530197,-1648.969605,6084.029999,-2389.688484,6824.748878
41618,2217.530197,-1653.484169,6088.544563,-2395.067919,6830.128313
41619,2217.530197,-1657.993474,6093.053868,-2400.441088,6835.501482
41620,2217.530197,-1662.497539,6097.557933,-2405.808012,6840.868406
41621,2217.530197,-1666.996381,6102.056775,-2411.168713,6846.229107
41622,2217.530197,-1671.490019,6106.550413,-2416.523213,6851.583607
41623,2217.530197,-1675.978471,6111.038865,-2421.871533,6856.931927
41624,2217.530197,-1680.461754,6115.522148,-2427.213694,6862.274088
41625,2217.530197,-1684.939887,6120.000281,-2432.549718,6867.610112
41626,2217.530197,-1689.412886,6124.47328,-2437.879627,6872.940021
41627,2217.530197,-1693.880771,6128.941165,-2443.203439,6878.263834
41628,2217.530197,-1698.343558,6133.403952,-2448.521178,6883.581572
41629,2217.530197,-1702.801265,6137.861659,-2453.832863,6888.893257
41630,2217.530197,-1707.253908,6142.314302,-2459.138515,6894.19891
41631,2217.530197,-1711.701506,6146.7619,-2464.438155,6899.498549
41632,2217.530197,-1716.144076,6151.20447,-2469.731803,6904.792197
41633,2217.530197,-1720.581633,6155.642027,-2475.019479,6910.079873
41634,2217.530197,-1725.014196,6160.07459,-2480.301203,6915.361598
41635,2217.530197,-1729.441781,6164.502175,-2485.576996,6920.63739
41636,2217.530197,-1733.864405,6168.924799,-2490.846878,6925.907272
41637,2217.530197,-1738.282084,6173.342478,-2496.110867,6931.171261
41638,2217.530197,-1742.694836,6177.75523,-2501.368985,6936.429379
41639,2217.530197,-1747.102675,6182.163069,-2506.62125,6941.681644
41640,2217.530197,-1751.50562,6186.566014,-2511.867682,6946.928076
41641,2217.530197,-1755.903686,6190.96408,-2517.108301,6952.168695
41642,2217.530197,-1760.296889,6195.357283,-2522.343125,6957.403519
41643,2217.530197,-1764.685245,6199.74564,-2527.572174,6962.632568
41644,2217.530197,-1769.068771,6204.129165,-2532.795468,6967.855862
41645,2217.530197,-1773.447483,6208.507877,-2538.013024,6973.073418
41646,2217.530197,-1777.821395,6212.881789,-2543.224862,6978.285256
41647,2217.530197,-1782.190524,6217.250918,-2548.431001,6983.491395
41648,2217.530197,-1786.554886,6221.61528,-2553.631458,6988.691852
41649,2217.530197,-1790.914496,6225.97489,-2558.826254,6993.886648
41650,2217.530197,-1795.269369,6230.329763,-2564.015406,6999.0758
41651,2217.530197,-1799.619522,6234.679916,-2569.198932,7004.259326
41652,2217.530197,-1803.964969,6239.025363,-2574.376852,7009.437246
41653,2217.530197,-1808.305725,6243.366119,-2579.549182,7014.609576
41654,2217.530197,-1812.641806,6247.702201,-2584.715941,7019.776335
41655,2217.530197,-1816.973227,6252.033621,-2589.877148,7024.937542
41656,2217.530197,-1821.300003,6256.360397,-2595.032819,7030.093213
41657,2217.530197,-1825.622149,6260.682543,-2600.182973,7035.243367
41658,2217.530197,-1829.939679,6265.000073,-2605.327627,7040.388022
41659,2217.530197,-1834.252608,6269.313002,-2610.4668,7045.527194
41660,2217.530197,-1838.560951,6273.621345,-2615.600507,7050.660901
41661,2217.530197,-1842.864723,6277.925117,-2620.728768,7055.789162
41662,2217.530197,-1847.163938,6282.224332,-2625.851598,7060.911993
41663,2217.530197,-1851.458611,6286.519005,-2630.969016,7066.02941
41664,2217.530197,-1855.748755,6290.809149,-2636.081039,7071.141433
41665,2217.530197,-1860.034386,6295.09478,-2641.187682,7076.248077
41666,2217.530197,-1864.315517,6299.375911,-2646.288965,7081.349359
41667,2217.530197,-1868.592162,6303.652556,-2651.384902,7086.445296
41668,2217.530197,-1872.864336,6307.92473,-2656.475512,7091.535906
41669,2217.530197,-1877.132053,6312.192447,-2661.56081,7096.621204
41670,2217.530197,-1881.395326,6316.45572,-2666.640813,7101.701207
41671,2217.530197,-1885.65417,6320.714564,-2671.715539,7106.775933
41672,2217.530197,-1889.908598,6324.968992,-2676.785002,7111.845396
41673,2217.530197,-1894.158624,6329.219018,-2681.84922,7116.909614
41674,2217.530197,-1898.404261,6333.464655,-2686.908209,7121.968603
41675,2217.530197,-1902.645523,6337.705918,-2691.961985,7127.022379
41676,2217.530197,-1906.882424,6341.942819,-2697.010564,7132.070958
41677,2217.530197,-1911.114977,6346.175371,-2702.053962,7137.114356
41678,2217.530197,-1915.343196,6350.40359,-2707.092195,7142.152589
41679,2217.530197,-1919.567093,6354.627487,-2712.125278,7147.185673
41680,2217.530197,-1923.786682,6358.847076,-2717.153229,7152.213623
41681,2217.530197,-1928.001976,6363.06237,-2722.176061,7157.236455
41682,2217.530197,-1932.212988,6367.273382,-2727.193792,7162.254186
41683,2217.530197,-1936.419731,6371.480125,-2732.206435,7167.266829
41684,2217.530197,-1940.622218,6375.682612,-2737.214008,7172.274402
41685,2217.530197,-1944.820462,6379.880856,-2742.216524,7177.276918
41686,2217.530197,-1949.014476,6384.07487,-2747.214,7182.274394
41687,2217.530197,-1953.204273,6388.264667,-2752.206451,7187.266845
41688,2217.530197,-1957.389865,6392.450259,-2757.193891,7192.254285
41689,2217.530197,-1961.571265,6396.631659,-2762.176337,7197.236731
41690,2217.530197,-1965.748485,6400.808879,-2767.153802,7202.214196
41691,2217.530197,-1969.921538,6404.981932,-2772.126301,7207.186695
41692,2217.530197,-1974.090437,6409.150831,-2777.093851,7212.154245
41693,2217.530197,-1978.255194,6413.315588,-2782.056464,7217.116858
41694,2217.530197,-1982.41582,6417.476214,-2787.014157,7222.074551
41695,2217.530197,-1986.57233,6421.632724,-2791.966943,7227.027337
41696,2217.530197,-1990.724733,6425.785127,-2796.914837,7231.975231
41697,2217.530197,-1994.873044,6429.933438,-2801.857854,7236.918248
41698,2217.530197,-1999.017273,6434.077667,-2806.796007,7241.856401
41699,2217.530197,-2003.157433,6438.217827,-2811.729312,7246.789707
41700,2217.530197,-2007.293536,6442.35393,-2816.657783,7251.718177
41701,2217.530197,-2011.425594,6446.485988,-2821.581433,7256.641827
41702,2217.530197,-2015.553618,6450.614012,-2826.500278,7261.560672
41703,2217.530197,-2019.67762,6454.738014,-2831.41433,7266.474724
41704,2217.530197,-2023.797613,6458.858007,-2836.323604,7271.383998
41705,2217.530197,-2027.913607,6462.974001,-2841.228114,7276.288508
41706,2217.530197,-2032.025615,6467.086009,-2846.127873,7281.188267
41707,2217.530197,-2036.133648,6471.194042,-2851.022896,7286.08329
41708,2217.530197,-2040.237717,6475.298111,-2855.913196,7290.97359
41709,2217.530197,-2044.337834,6479.398228,-2860.798787,7295.859181
41710,2217.530197,-2048.43401,6483.494404,-2865.679682,7300.740076
41711,2217.530197,-2052.526257,6487.586651,-2870.555895,7305.616289
41712,2217.530197,-2056.614586,6491.67498,-2875.427439,7310.487833
41713,2217.530197,-2060.699008,6495.759402,-2880.294328,7315.354722
41714,2217.530197,-2064.779534,6499.839928,-2885.156575,7320.216969
41715,2217.530197,-2068.856176,6503.91657,-2890.014193,7325.074587
41716,2217.530197,-2072.928944,6507.989338,-2894.867196,7329.92759
41717,2217.530197,-2076.99785,6512.058244,-2899.715596,7334.77599
41718,2217.530197,-2081.062905,6516.123299,-2904.559407,7339.619801
41719,2217.530197,-2085.124118,6520.184512,-2909.398642,7344.459036
41720,2217.530197,-2089.181502,6524.241896,-2914.233313,7349.293707
41721,2217.530197,-2093.235067,6528.295462,-2919.063434,7354.123828
41722,2217.530197,-2097.284824,6532.345219,-2923.889017,7358.949411
41723,2217.530197,-2101.330784,6536.391178,-2928.710075,7363.770469
41724,2217.530197,-2105.372957,6540.433351,-2933.526621,7368.587015
41725,2217.530197,-2109.411354,6544.471748,-2938.338668,7373.399062
41726,2217.530197,-2113.445985,6548.506379,-2943.146227,7378.206621
41727,2217.530197,-2117.476861,6552.537255,-2947.949312,7383.009706
41728,2217.530197,-2121.503992,6556.564386,-2952.747936,7387.80833
41729,2217.530197,-2125.52739,6560.587784,-2957.542109,7392.602503
41730,2217.530197,-2129.547063,6564.607457,-2962.331845,7397.392239
41731,2217.530197,-2133.563023,6568.623417,-2967.117157,7402.177551
41732,2217.530197,-2137.57528,6572.635674,-2971.898056,7406.95845
41733,2217.530197,-2141.583843,6576.644237,-2976.674554,7411.734948
41734,2217.530197,-2145.588724,6580.649118,-2981.446664,7416.507058
41735,2217.530197,-2149.589933,6584.650327,-2986.214398,7421.274792
41736,2217.530197,-2153.587478,6588.647872,-2990.977767,7426.038161
41737,2217.530197,-2157.581371,6592.641765,-2995.736784,7430.797178
41738,2217.530197,-2161.571622,6596.632016,-3000.491461,7435.551855
41739,2217.530197,-2165.55824,6600.618634,-3005.241809,7440.302203
41740,2217.530197,-2169.541235,6604.601629,-3009.98784,7445.048234
41741,2217.530197,-2173.520617,6608.581011,-3014.729567,7449.789961
41742,2217.530197,-2177.496396,6612.55679,-3019.467,7454.527394
41743,2217.530197,-2181.468582,6616.528976,-3024.200152,7459.260546
41744,2217.530197,-2185.437185,6620.497579,-3028.929033,7463.989427
41745,2217.530197,-2189.402213,6624.462607,-3033.653656,7468.71405
41746,2217.530197,-2193.363678,6628.424072,-3038.374032,7473.434426
41747,2217.530197,-2197.321587,6632.381981,-3043.090172,7478.150566
41748,2217.530197,-2201.275952,6636.336346,-3047.802088,7482.862482
41749,2217.530197,-2205.226781,6640.287175,-3052.509791,7487.570185
41750,2217.530197,-2209.174084,6644.234478,-3057.213293,7492.273687
41751,2217.530197,-2213.11787,6648.178264,-3061.912604,7496.972998
41752,2217.530197,-2217.058149,6652.118543,-3066.607736,7501.66813
41753,2217.530197,-2220.99493,6656.055324,-3071.2987,7506.359094
41754,2217.530197,-2224.928222,6659.988616,-3075.985507,7511.045901
41755,2217.530197,-2228.858035,6663.918429,-3080.668168,7515.728562
41756,2217.530197,-2232.784378,6667.844772,-3085.346694,7520.407088
41757,2217.530197,-2236.70726,6671.767654,-3090.021095,7525.08149
41758,2217.530197,-2240.626689,6675.687084,-3094.691384,7529.751778
41759,2217.530197,-2244.542677,6679.603071,-3099.357571,7534.417965
41760,2217.530197,-2248.45523,6683.515624,-3104.019665,7539.080059
41761,2217.530197,-2252.364358,6687.424753,-3108.677679,7543.738074
41762,2217.530197,-2256.270071,6691.330465,-3113.331623,7548.392017
41763,2217.530197,-2260.172378,6695.232772,-3117.981508,7553.041902
41764,2217.530197,-2264.071286,6699.13168,-3122.627344,7557.687738
41765,2217.530197,-2267.966805,6703.027199,-3127.269141,7562.329535
41766,2217.530197,-2271.858944,6706.919338,-3131.906911,7566.967305
41767,2217.530197,-2275.747712,6710.808106,-3136.540663,7571.601057
41768,2217.530197,-2279.633116,6714.69351,-3141.170409,7576.230803
41769,2217.530197,-2283.515167,6718.575561,-3145.796158,7580.856552
41770,2217.530197,-2287.393873,6722.454267,-3150.41792,7585.478314
41771,2217.530197,-2291.269242,6726.329636,-3155.035707,7590.096101
41772,2217.530197,-2295.141283,6730.201677,-3159.649529,7594.709923
41773,2217.530197,-2299.010004,6734.070398,-3164.259394,7599.319789
41774,2217.530197,-2302.875415,6737.935809,-3168.865315,7603.925709
41775,2217.530197,-2306.737522,6741.797917,-3173.4673,7608.527695
41776,2217.530197,-2310.596336,6745.65673,-3178.065361,7613.125755
41777,2217.530197,-2314.451865,6749.512259,-3182.659506,7617.7199
41778,2217.530197,-2318.304115,6753.36451,-3187.249746,7622.31014
41779,2217.530197,-2322.153098,6757.213492,-3191.836091,7626.896485
41780,2217.530197,-2325.998819,6761.059213,-3196.418551,7631.478945
41781,2217.530197,-2329.841288,6764.901682,-3200.997135,7636.057529
41782,2217.530197,-2333.680513,6768.740907,-3205.571854,7640.632248
41783,2217.530197,-2337.516502,6772.576896,-3210.142717,7645.203111
41784,2217.530197,-2341.349264,6776.409658,-3214.709734,7649.770128
41785,2217.530197,-2345.178805,6780.239199,-3219.272914,7654.333308
41786,2217.530197,-2349.005136,6784.06553,-3223.832268,7658.892662
41787,2217.530197,-2352.828263,6787.888657,-3228.387805,7663.448199
41788,2217.530197,-2356.648194,6791.708588,-3232.939534,7667.999928
41789,2217.530197,-2360.464938,6795.525332,-3237.487465,7672.547859
41790,2217.530197,-2364.278503,6799.338897,-3242.031608,7677.092002
41791,2217.530197,-2368.088896,6803.14929,-3246.571971,7681.632365
41792,2217.530197,-2371.896126,6806.95652,-3251.108565,7686.168959
41793,2217.530197,-2375.700199,6810.760594,-3255.641398,7690.701793
41794,2217.530197,-2379.501125,6814.561519,-3260.170481,7695.230875
41795,2217.530197,-2383.298911,6818.359305,-3264.695822,7699.756216
41796,2217.530197,-2387.093565,6822.153959,-3269.217431,7704.277825
41797,2217.530197,-2390.885094,6825.945488,-3273.735316,7708.79571
41798,2217.530197,-2394.673506,6829.7339,-3278.249487,7713.309882
41799,2217.530197,-2398.458809,6833.519203,-3282.759954,7717.820348
41800,2217.530197,-2402.24101,6837.301404,-3287.266725,7722.327119
41801,2217.530197,-2406.020117,6841.080511,-3291.769809,7726.830203
41802,2217.530197,-2409.796138,6844.856532,-3296.269216,7731.32961
41803,2217.530197,-2413.56908,6848.629475,-3300.764953,7735.825347
41804,2217.530197,-2417.338951,6852.399345,-3305.257032,7740.317426
41805,2217.530197,-2421.105758,6856.166152,-3309.745459,7744.805853
41806,2217.530197,-2424.869509,6859.929903,-3314.230245,7749.290639
41807,2217.530197,-2428.630211,6863.690605,-3318.711397,7753.771791
41808,2217.530197,-2432.387871,6867.448265,-3323.188925,7758.249319
41809,2217.530197,-2436.142497,6871.202891,-3327.662838,7762.723232
41810,2217.530197,-2439.894096,6874.95449,-3332.133144,7767.193539
41811,2217.530197,-2443.642676,6878.70307,-3336.599853,7771.660247
41812,2217.530197,-2447.388243,6882.448638,-3341.062972,7776.123366
41813,2217.530197,-2451.130806,6886.1912,-3345.52251,7780.582904
41814,2217.530197,-2454.870371,6889.930765,-3349.978476,7785.03887
41815,2217.530197,-2458.606945,6893.667339,-3354.430879,7789.491273
41816,2217.530197,-2462.340536,6897.40093,-3358.879727,7793.940121
41817,2217.530197,-2466.07115,6901.131544,-3363.325028,7798.385422
41818,2217.530197,-2469.798795,6904.859189,-3367.766791,7802.827185
41819,2217.530197,-2473.523479,6908.583873,-3372.205025,7807.265419
41820,2217.530197,-2477.245207,6912.305601,-3376.639738,7811.700132
41821,2217.530197,-2480.963987,6916.024381,-3381.070937,7816.131331
41822,2217.530197,-2484.679826,6919.74022,-3385.498633,7820.559027
41823,2217.530197,-2488.392731,6923.453125,-3389.922832,7824.983226
41824,2217.530197,-2492.102709,6927.163103,-3394.343543,7829.403937
41825,2217.530197,-2495.809767,6930.870161,-3398.760775,7833.821169
41826,2217.530197,-2499.513911,6934.574305,-3403.174535,7838.234929
41827,2217.530197,-2503.215149,6938.275543,-3407.584832,7842.645227
41828,2217.530197,-2506.913487,6941.973881,-3411.991674,7847.052068
41829,2217.530197,-2510.608933,6945.669327,-3416.395069,7851.455463
41830,2217.530197,-2514.301492,6949.361886,-3420.795025,7855.855419
41831,2217.530197,-2517.991172,6953.051566,-3425.19155,7860.251944
41832,2217.530197,-2521.67798,6956.738374,-3429.584652,7864.645046
41833,2217.530197,-2525.361921,6960.422315,-3433.97434,7869.034734
41834,2217.530197,-2529.043004,6964.103398,-3438.36062,7873.421014
41835,2217.530197,-2532.721234,6967.781628,-3442.743501,7877.803895
41836,2217.530197,-2536.396618,6971.457012,-3447.122991,7882.183385
41837,2217.530197,-2540.069162,6975.129556,-3451.499098,7886.559492
41838,2217.530197,-2543.738874,6978.799268,-3455.871829,7890.932223
41839,2217.530197,-2547.40576,6982.466154,-3460.241193,7895.301587
41840,2217.530197,-2551.069826,6986.13022,-3464.607197,7899.667591
41841,2217.530197,-2554.731078,6989.791473,-3468.969849,7904.030243
41842,2217.530197,-2558.389524,6993.449918,-3473.329156,7908.38955
41843,2217.530197,-2562.04517,6997.105564,-3477.685126,7912.74552
41844,2217.530197,-2565.698022,7000.758416,-3482.037768,7917.098162
41845,2217.530197,-2569.348086,7004.40848,-3486.387088,7921.447482
41846,2217.530197,-2572.995369,7008.055764,-3490.733094,7925.793488
41847,2217.530197,-2576.639878,7011.700272,-3495.075793,7930.136187
41848,2217.530197,-2580.281618,7015.342012,-3499.415194,7934.475588
41849,2217.530197,-2583.920596,7018.98099,-3503.751304,7938.811698
41850,2217.530197,-2587.556818,7022.617212,-3508.08413,7943.144524
41851,2217.530197,-2591.19029,7026.250684,-3512.413679,7947.474073
41852,2217.530197,-2594.821019,7029.881413,-3516.739959,7951.800354
41853,2217.530197,-2598.449011,7033.509405,-3521.062978,7956.123372
41854,2217.530197,-2602.074272,7037.134666,-3525.382743,7960.443137
